endTime,artist,track,time
30/05/2022 13:05,LRN Slime,One Dance,1.205466667
30/05/2022 13:15,Petit Biscuit,Night Trouble,6.520933333
30/05/2022 13:17,cøzybøy,"you were my love, then you left",0.6035
30/05/2022 13:17,dontaskalex,Heaven,1.92
30/05/2022 13:24,Ben Howard,Promise,6.401333333
30/05/2022 13:27,keshi,like i need u,3.044633333
30/05/2022 13:28,cryy,until sunrise,1.72
30/05/2022 13:31,Floreyyyy,Not Even Her (feat. Shiloh),2.91165
30/05/2022 13:33,prxz,Love Is More Depressing Than Depression,1.693483333
30/05/2022 13:33,WYS,Snowman,0.030733333
30/05/2022 13:33,Kochetkovv,04:44 AM,0.1819
30/05/2022 13:36,sagun,I'll Keep You Safe,2.6598
30/05/2022 13:40,Purrple Cat,Reflection,1.869716667
30/05/2022 15:58,Khalid,Better,0.778666667
30/05/2022 16:04,Shiloh Dynasty,Dance with Me,1.45685
30/05/2022 16:06,fenekot,Habits (Stay High) (Slowed + Reverb),2.4
30/05/2022 16:09,Kina,I've Changed for You,3.273566667
30/05/2022 16:15,Jess Benko,A Soulmate Who Wasn’t Meant to Be,5.275933333
30/05/2022 16:17,sagun,I'm Drunk And Confused,2.6
30/05/2022 16:20,xander.,Rain Come Again,3.146666667
30/05/2022 16:23,kokoro,delusions,2.511616667
30/05/2022 16:29,Kid Francescoli,Moon (And It Went Like),6.510633333
30/05/2022 16:32,Misc.Inc,Virtue,2.977766667
30/05/2022 16:34,Teqkoi,Hurting You Hurt Me Too,1.582416667
30/05/2022 16:37,Towerz,choices,3.093016667
30/05/2022 16:38,Kasper Lindmark,Intimate,1.052616667
30/05/2022 16:40,Nohidea,you don't have to cry,1.60465
30/05/2022 16:42,mell-ø,Stargazing,2
30/05/2022 16:50,Jhove,Above Clouds,2.815316667
30/05/2022 16:53,Lo'fi Boy,Sex for Breakfast,2.449416667
30/05/2022 16:56,Peachy!,sorries,3.58095
30/05/2022 16:59,Illuwn,Nowhere to Go,2.595833333
30/05/2022 17:01,Clairo,Flaming Hot Cheetos,2.064733333
30/05/2022 17:03,yaeow,i don't wanna let u go,2.4
30/05/2022 17:05,Lilac,Last Train Home Together,1.9759
30/05/2022 17:08,Jhove,closed eyes,2.3027
30/05/2022 17:10,Monty Datta,With Somebody Else,2.6901
30/05/2022 17:12,Teqkoi,I'm Not Enough and I'm Sorry,2
30/05/2022 17:15,Jhove,After Hours,2.426633333
30/05/2022 17:16,Joji,SLOW DANCING IN THE DARK,0.033433333
30/05/2022 17:16,Lilac,Honey & Lemon,1.30605
30/05/2022 17:20,Khalid,Motion,3.931333333
30/05/2022 17:27,keshi,2 soon,3.081
30/05/2022 17:34,keshi,2 soon,0.366233333
30/05/2022 17:37,DaniLeigh,Easy,3.109766667
30/05/2022 17:38,Omar Apollo,Hey Boy (feat. Kali Uchis),1.702666667
30/05/2022 17:42,Justin Bieber,Available,3.053466667
30/05/2022 17:47,Haux,Homegrown,4.038883333
30/05/2022 17:51,Justin Bieber,That's What Love Is,2.232483333
30/05/2022 18:00,Justin Bieber,That's What Love Is,0.0207
30/05/2022 18:04,Khalid,8TEEN,3.81
30/05/2022 18:07,Verzache,January,3.272716667
30/05/2022 18:10,Drake,Passionfruit,0.2266
30/05/2022 18:15,Drake,Passionfruit,4.763566667
30/05/2022 18:17,yaeow,Take Me Higher,2.118
30/05/2022 18:19,Izzamuzzic,Calm Me Down,1.645083333
30/05/2022 19:51,Isaiah Rashad,RIP Young,0.04085
30/05/2022 19:51,WILLOW,Wait a Minute!,0.095633333
30/05/2022 19:56,One Direction,18,4.139333333
30/05/2022 19:59,LANY,Super Far,3.394166667
30/05/2022 20:02,Omar Apollo,Trouble,3.386883333
30/05/2022 20:06,One Direction,Night Changes,3.776666667
30/05/2022 20:10,Anuv Jain,Ocean,4.2105
30/05/2022 20:14,Jeremy Zucker,scared,3.458666667
30/05/2022 20:17,Jasleen Royal,Kho Gaye Hum Kahan,3.550916667
30/05/2022 20:20,Taba Chake,Walk With Me,2.833516667
30/05/2022 20:23,Illuwn,Nowhere to Go,2.595833333
30/05/2022 20:29,Roland Faunte,Hand Over Hand,5.852216667
30/05/2022 20:31,Teqkoi,I never wanna lose you,2.532
30/05/2022 20:35,Dean Lewis,Be Alright,3.272883333
30/05/2022 20:37,sadeyes,i deserve better,2.861683333
30/05/2022 20:41,Lauv,i'm so tired... - Stripped - Live in LA,3.127916667
30/05/2022 20:45,LANY,Malibu Nights,4.782133333
30/05/2022 20:48,Harry Hudson,Yellow Lights,2.85635
30/05/2022 20:51,Kina,Can We Kiss Forever?,3.132183333
30/05/2022 20:54,Tom Rosenthal,Go Solo,2.371333333
30/05/2022 20:57,Lauv,Superhero,2.99995
30/05/2022 21:01,Ali Gatie,Moonlight,3.814216667
30/05/2022 21:03,Joji,worldstar money (interlude),2.1052
30/05/2022 21:07,Powfu,Life Is Changing,3.85
30/05/2022 21:09,Lauv,i'm so tired...,2.709766667
30/05/2022 21:13,EDEN,crash,3.873533333
30/05/2022 21:18,Cigarettes After Sex,I'm a Firefighter,4.516966667
30/05/2022 21:21,Kina,Nobody Cares,2.920883333
30/05/2022 21:23,Kina,Baby You're Worth It,2.18245
30/05/2022 21:26,Kina,Are You Still With Him,3.226116667
30/05/2022 21:29,Khalid,Coaster,3.318666667
30/05/2022 21:33,Garrett Nash,feelings fade,4
30/05/2022 21:37,Jeremy Zucker,thinking 2 much,3.824216667
30/05/2022 21:38,6LACK,Thugger’s Interlude,1.19995
30/05/2022 21:41,One Direction,Fireproof,2.901333333
30/05/2022 21:45,Seafret,Oceans,3.590666667
30/05/2022 21:47,Kina,Wish I Was Better,2.34285
30/05/2022 21:53,Jess Benko,A Soulmate Who Wasn’t Meant to Be,5.275933333
30/05/2022 21:56,Kina,I Still Dream Of You (feat. Thomas Reid),3.654016667
30/05/2022 21:59,Kina,Get You The Moon (feat. Snøw),2.984666667
30/05/2022 22:03,Finding Hope,03:00 AM,3.36585
30/05/2022 22:04,Jeremy Zucker,"we're fucked, it's fine",1.729333333
30/05/2022 22:08,Slowed Mafia,16 Missed Calls,3.66615
30/05/2022 22:11,Jeremy Zucker,better off,3.232433333
30/05/2022 22:15,BETWEEN FRIENDS,affection,3.920416667
30/05/2022 22:19,Jeremy Zucker,you were good to me,3.652433333
30/05/2022 22:24,Gert Taberner,Fallen,5.3582
30/05/2022 22:27,Kina,I've Changed for You,3.273566667
30/05/2022 22:33,6LACK,Stan,5.0625
30/05/2022 22:36,Plain White T's,Hey There Delilah,3.87555
30/05/2022 22:39,Joji,YEAH RIGHT,2.90595
30/05/2022 22:43,Chelsea Cutler,please,3.6511
30/05/2022 22:46,benny blanco,Eastside (with Halsey & Khalid),2.89665
30/05/2022 22:50,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
31/05/2022 01:46,LANY,Super Far,3.394166667
31/05/2022 01:48,Omar Apollo,Trouble,1.9479
31/05/2022 01:52,One Direction,Night Changes,3.776666667
31/05/2022 01:56,Anuv Jain,Ocean,4.2105
31/05/2022 01:59,Jeremy Zucker,scared,3.458666667
31/05/2022 02:03,Jasleen Royal,Kho Gaye Hum Kahan,3.550916667
31/05/2022 02:06,Taba Chake,Walk With Me,2.833516667
31/05/2022 02:08,Illuwn,Nowhere to Go,2.595833333
31/05/2022 02:14,Roland Faunte,Hand Over Hand,5.852216667
31/05/2022 02:17,Teqkoi,I never wanna lose you,2.532
31/05/2022 02:20,Dean Lewis,Be Alright,3.272883333
31/05/2022 02:23,sadeyes,i deserve better,2.861683333
31/05/2022 02:26,Lauv,i'm so tired... - Stripped - Live in LA,3.127916667
31/05/2022 02:31,LANY,Malibu Nights,4.782133333
31/05/2022 02:34,Harry Hudson,Yellow Lights,2.85635
31/05/2022 02:37,Kina,Can We Kiss Forever?,3.132183333
31/05/2022 02:39,Tom Rosenthal,Go Solo,2.371333333
31/05/2022 02:42,Lauv,Superhero,2.99995
31/05/2022 02:46,Ali Gatie,Moonlight,3.814216667
31/05/2022 02:48,Joji,worldstar money (interlude),2.1052
31/05/2022 02:52,Powfu,Life Is Changing,3.85
31/05/2022 02:55,Lauv,i'm so tired...,2.709766667
31/05/2022 02:59,EDEN,crash,3.873533333
31/05/2022 03:03,Cigarettes After Sex,I'm a Firefighter,4.516966667
31/05/2022 03:06,Kina,Nobody Cares,2.920883333
31/05/2022 03:08,Kina,Baby You're Worth It,2.18245
31/05/2022 03:11,Kina,Are You Still With Him,3.226116667
31/05/2022 03:15,Khalid,Coaster,3.318666667
31/05/2022 03:19,Garrett Nash,feelings fade,4
31/05/2022 03:23,Jeremy Zucker,thinking 2 much,3.824216667
31/05/2022 03:24,6LACK,Thugger’s Interlude,1.19995
31/05/2022 03:27,One Direction,Fireproof,2.901333333
31/05/2022 03:30,Seafret,Oceans,3.590666667
31/05/2022 03:33,Kina,Wish I Was Better,2.34285
31/05/2022 03:38,Jess Benko,A Soulmate Who Wasn’t Meant to Be,5.275933333
31/05/2022 03:42,Kina,I Still Dream Of You (feat. Thomas Reid),3.654016667
31/05/2022 03:45,Kina,Get You The Moon (feat. Snøw),2.984666667
31/05/2022 03:48,Finding Hope,03:00 AM,3.36585
31/05/2022 03:50,Jeremy Zucker,"we're fucked, it's fine",1.729333333
31/05/2022 03:53,Slowed Mafia,16 Missed Calls,3.66615
31/05/2022 03:57,Jeremy Zucker,better off,3.232433333
31/05/2022 04:01,BETWEEN FRIENDS,affection,3.920416667
31/05/2022 04:04,Jeremy Zucker,you were good to me,3.652433333
31/05/2022 04:10,Gert Taberner,Fallen,5.3582
31/05/2022 04:13,Kina,I've Changed for You,3.273566667
31/05/2022 04:18,6LACK,Stan,5.0625
31/05/2022 04:22,Plain White T's,Hey There Delilah,3.87555
31/05/2022 04:25,Joji,YEAH RIGHT,2.90595
31/05/2022 04:28,Chelsea Cutler,please,3.6511
31/05/2022 04:31,benny blanco,Eastside (with Halsey & Khalid),2.89665
31/05/2022 04:35,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
31/05/2022 04:39,keshi,2 soon,3.44185
31/05/2022 04:41,Kochetkovv,04:44 AM,2.03275
31/05/2022 04:45,EDEN,crash,3.873533333
31/05/2022 04:48,Kina,Nobody Cares,2.920883333
31/05/2022 04:51,Finding Hope,03:00 AM,3.36585
31/05/2022 04:54,Harry Hudson,Yellow Lights,2.85635
31/05/2022 04:57,keshi,like i need u,3.044633333
31/05/2022 05:00,One Direction,Fireproof,2.901333333
31/05/2022 05:04,blackbear,idfc,4.0862
31/05/2022 05:07,Lauv,For Now,3.154
31/05/2022 05:10,Taba Chake,Walk With Me,2.833516667
31/05/2022 05:14,MarMar Oso,Ruthless (Nice Guys Always Finish Last),3.883716667
31/05/2022 05:17,Kina,I Still Dream Of You (feat. Thomas Reid),3.654016667
31/05/2022 05:21,One Direction,No Control,3.328666667
31/05/2022 05:25,Anuv Jain,Ocean,4.2105
31/05/2022 05:28,Lauv,Superhero,2.99995
31/05/2022 05:32,Garrett Nash,feelings fade,4
31/05/2022 05:36,James Arthur,Say You Won't Let Go,3.524433333
31/05/2022 05:37,demxntia,disappear,1.829016667
31/05/2022 05:40,Kina,Baby You're Worth It,2.18245
31/05/2022 05:43,One Direction,Night Changes,3.776666667
31/05/2022 05:47,Lauv,Chasing Fire - Stripped – Live in London,3.55
31/05/2022 05:48,Jeremy Zucker,glisten (interlude),1.4851
31/05/2022 05:52,Omar Apollo,Trouble,3.386883333
31/05/2022 05:56,Plain White T's,Hey There Delilah,3.87555
31/05/2022 05:56,Teqkoi,Please Come Back,0.6425
31/05/2022 12:21,Khalid,Better,3.048883333
31/05/2022 12:23,Kaash Paige,Love Songs - Bonus,2.477333333
31/05/2022 12:26,keshi,2 soon,3.44185
31/05/2022 12:30,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),3.600066667
31/05/2022 12:34,Eluzai,call my friends...,3.2857
31/05/2022 12:37,Jhené Aiko,P*ssY Fairy (OTW),3.031
31/05/2022 12:40,Petit Biscuit,Sunset Lover,3.676483333
31/05/2022 12:46,Aaron Smith,Dancin - Krono Remix,4.266666667
31/05/2022 12:47,Kaash Paige,Frank Ocean,1.563433333
31/05/2022 12:52,Teqkoi,Please Come Back,1.74885
31/05/2022 12:53,cryy,until sunrise,0.938183333
31/05/2022 12:56,Bryson Tiller,Exchange,3.24355
31/05/2022 12:59,NAV,Call Me,2.520916667
31/05/2022 13:03,Drake,Knife Talk (with 21 Savage ft. Project Pat),4.049416667
31/05/2022 13:06,Jaykae,On The Way Home (feat. Bowzer Boss),2.8989
31/05/2022 13:09,Eluzai,call my friends...,3.2857
31/05/2022 13:13,Pop Smoke,Mood Swings (feat. Lil Tjay),3.55555
31/05/2022 13:17,G-Eazy,I Mean It (feat. Remo),3.941333333
31/05/2022 13:19,XXXTENTACION,Moonlight,2.2515
31/05/2022 13:21,PnB Rock,I Like Girls (feat. Lil Skies),2.51755
31/05/2022 13:26,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,4.685316667
31/05/2022 13:30,Lil Tjay,20/20,3.8408
31/05/2022 13:32,NAV,Amazing (feat. Future),2.3
31/05/2022 13:36,Metro Boomin,10AM/Save The World (feat. Gucci Mane),3.772
31/05/2022 13:39,NAV,Some Way,2.996216667
31/05/2022 13:43,Mike WiLL Made-It,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",4.015433333
31/05/2022 13:46,NAV,Time Piece (feat. Lil Durk),3.441633333
31/05/2022 13:50,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,3.789333333
31/05/2022 13:52,Roderick Porter,Runnin' Up,1.944716667
31/05/2022 13:55,Offset,Ric Flair Drip (with Metro Boomin),2.88
31/05/2022 13:57,G-Eazy,No Limit,2.147083333
31/05/2022 14:00,21 Savage,ball w/o you,3.250766667
31/05/2022 14:05,PARTYNEXTDOOR,SHOWING YOU,4.779683333
31/05/2022 14:08,Post Malone,Goodbyes (feat. Young Thug),2.914216667
31/05/2022 14:13,Rae Sremmurd,Black Beatles,4.864883333
31/05/2022 14:16,J. Cole,She Knows (feat. Amber Coffman & Cults),2.306416667
31/05/2022 14:19,J. Cole,She Knows (feat. Amber Coffman & Cults),2.6381
31/05/2022 14:23,Post Malone,Go Flex,2.99355
31/05/2022 14:25,Internet Money,Giddy Up (feat. Wiz Khalifa & 24KGoldn),1.49965
31/05/2022 15:34,The Weeknd,After Hours,0.013383333
31/05/2022 15:34,NAV,Tension,0.020183333
31/05/2022 15:34,J. Cole,a m a r i,0.0635
31/05/2022 15:37,The Weeknd,Wasted Times,2.804916667
31/05/2022 16:42,The Weeknd,Wasted Times,3.245383333
31/05/2022 16:47,The Weeknd,Prisoner,4.582666667
31/05/2022 16:50,The Weeknd,Die For You,3.5354
31/05/2022 16:53,The Weeknd,Try Me,3.05025
31/05/2022 16:58,The Weeknd,Secrets,4.426666667
31/05/2022 17:02,The Weeknd,Sidewalks,3.856
31/05/2022 17:04,The Weeknd,Scared To Live,2.807466667
31/05/2022 17:07,The Weeknd,Less Than Zero,2.016133333
31/05/2022 17:52,Kina,Baby You're Worth It,0.1416
31/05/2022 17:52,Finding Hope,03:00 AM,0.114666667
31/05/2022 17:52,Lauv,i'm so tired... - Stripped - Live in LA,0.020683333
31/05/2022 17:58,Roland Faunte,Hand Over Hand,5.852216667
31/05/2022 18:03,Gert Taberner,Fallen,5.3582
31/05/2022 18:06,benny blanco,Eastside (with Halsey & Khalid),2.89665
31/05/2022 18:08,Jeremy Zucker,"we're fucked, it's fine",1.729333333
31/05/2022 18:10,Illuwn,Nowhere to Go,2.595833333
31/05/2022 18:13,Joji,YEAH RIGHT,2.90595
31/05/2022 18:17,Slowed Mafia,16 Missed Calls,3.66615
31/05/2022 18:20,Omar Apollo,Trouble,3.386883333
31/05/2022 18:23,sadeyes,i deserve better,2.861683333
31/05/2022 18:27,EDEN,crash,3.873533333
31/05/2022 18:30,Kina,Are You Still With Him,3.226116667
31/05/2022 18:34,Khalid,Coaster,3.318666667
31/05/2022 18:38,Anuv Jain,Ocean,4.2105
31/05/2022 18:43,6LACK,Stan,5.0625
31/05/2022 18:46,Seafret,Oceans,3.590666667
31/05/2022 18:50,Jeremy Zucker,scared,3.458666667
31/05/2022 18:54,Powfu,Life Is Changing,3.85
31/05/2022 18:57,Taba Chake,Walk With Me,2.833516667
31/05/2022 19:01,Garrett Nash,feelings fade,4
31/05/2022 19:04,Jeremy Zucker,you were good to me,3.652433333
31/05/2022 19:08,PARTYNEXTDOOR,Come and See Me (feat. Drake),3.924616667
31/05/2022 19:11,One Direction,Fireproof,2.901333333
31/05/2022 19:15,One Direction,Night Changes,3.776666667
31/05/2022 19:17,Tom Rosenthal,Go Solo,2.371333333
31/05/2022 19:21,BETWEEN FRIENDS,affection,3.920416667
31/05/2022 19:24,Harry Hudson,Yellow Lights,2.85635
31/05/2022 19:28,Kina,I Still Dream Of You (feat. Thomas Reid),3.654016667
31/05/2022 19:30,Joji,worldstar money (interlude),2.1052
31/05/2022 19:33,Kina,Can We Kiss Forever?,3.132183333
31/05/2022 19:38,LANY,Malibu Nights,4.782133333
31/05/2022 19:41,Lauv,Superhero,2.99995
31/05/2022 19:43,Kina,Get You The Moon (feat. Snøw),2.031416667
31/05/2022 19:46,Jess Benko,A Soulmate Who Wasn’t Meant to Be,3.463566667
31/05/2022 19:49,Lauv,i'm so tired...,2.709766667
31/05/2022 19:52,Kina,Nobody Cares,2.920883333
31/05/2022 19:53,Kina,I've Changed for You,1.271116667
31/05/2022 19:54,Tate McRae,rubberband,0.889233333
31/05/2022 19:58,Calvin Harris,Slide (feat. Frank Ocean & Migos),3.846883333
31/05/2022 20:01,H.E.R.,Could've Been (feat. Bryson Tiller),2.3689
31/05/2022 20:02,Drake,F*****g Fans,0.956216667
31/05/2022 20:02,DJ Glory,Kya Mujhe Pyar Hai (Lofi),0.209383333
31/05/2022 20:05,KK,Kya Mujhe Pyar Hai,3.098916667
31/05/2022 20:06,Pritam,Dil Ibaadat,0.69815
31/05/2022 20:07,Kaash Paige,24 Hrs,1.531616667
31/05/2022 20:08,Kendrick Lamar,Die Hard,0.264033333
31/05/2022 20:08,Kendrick Lamar,Silent Hill,0.240616667
31/05/2022 20:13,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,0.25255
31/05/2022 20:13,Kendrick Lamar,Money Trees,4.883683333
31/05/2022 20:13,Kendrick Lamar,Backseat Freestyle,0.24565
31/05/2022 20:14,Gunna,Drip or Drown,0.371316667
31/05/2022 20:18,21 Savage,a lot,4.8104
31/05/2022 20:22,AsAP Rocky,Praise The Lord (Da Shine) (feat. Skepta),3.417333333
31/05/2022 20:26,Drake,Toosie Slide,3.65885
31/05/2022 20:29,KSI,Lose,3.42755
31/05/2022 20:32,Aya Nakamura,40%,2.91555
31/05/2022 20:36,Post Malone,rockstar (feat. 21 Savage),3.635766667
31/05/2022 20:39,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],3.361766667
31/05/2022 20:42,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2.634
31/05/2022 20:44,Lil Peep,white wine,2.613333333
31/05/2022 20:46,Post Malone,Enemies (feat. DaBaby),2.073416667
31/05/2022 22:52,NAV,Tension,0.024766667
31/05/2022 22:55,Gunna,Top Off,3.290333333
31/05/2022 22:58,Arijit Singh,Roke Na Ruke Naina,0.040933333
31/05/2022 22:58,Akhil,"Duniyaa (From ""Luka Chuppi"")",0.026383333
31/05/2022 22:58,Travis Scott,R.I.P. SCREW,2.884833333
31/05/2022 22:58,The Weeknd,I Was Never There,0.066716667
31/05/2022 22:58,Jawad Ahmad,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",0.07205
31/05/2022 23:01,Atif Aslam,Main Rang Sharbaton Ka,2.685216667
31/05/2022 23:03,Atif Aslam,Tu Jaane Na,2.25045
31/05/2022 23:08,Pritam,Tum Se Hi,5.35375
31/05/2022 23:13,Atif Aslam,Pehli Nazar Mein,5.214866667
31/05/2022 23:20,Shankar-Ehsaan-Loy,Noor E Khuda,6.616216667
31/05/2022 23:24,Jawad Ahmad,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",3.593516667
31/05/2022 23:29,Atif Aslam,Tu Jaane Na,5.698883333
31/05/2022 23:35,Atif Aslam,Woh Lamhe Woh Baatein,5.334
31/05/2022 23:39,Arko,Meherbani,4.05985
31/05/2022 23:43,A.R. Rahman,Maahi Ve,4.013066667
31/05/2022 23:49,Jasleen Royal,Kho Gaye Hum Kahan,2.45885
31/05/2022 23:55,Atif Aslam,Tera Hone Laga Hoon,4.30155
01/06/2022 07:08,Atif Aslam,Tu Jaane Na,0.098633333
01/06/2022 07:08,piri,soft spot,0.000383333
01/06/2022 07:08,DaniLeigh,Easy,0.000383333
01/06/2022 07:08,Ruel,too many feelings,0.035783333
01/06/2022 07:11,6LACK,Long Nights,2.617
01/06/2022 07:14,Jeremy Zucker,talk is overrated,3.163333333
01/06/2022 07:18,Jeremy Zucker,julia,4.347766667
01/06/2022 07:20,Justin Bieber,Available,2.15865
01/06/2022 07:24,Garrett Nash,be,3.295816667
01/06/2022 07:27,AsAP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",3.716433333
01/06/2022 07:31,Lil Tjay,20/20,3.8408
01/06/2022 07:33,The Hunna,She's Casual,2.259783333
01/06/2022 13:16,Gunna,Top Off,3.925133333
01/06/2022 13:19,Belly,What You Want,3.265333333
01/06/2022 13:22,Post Malone,Wow.,2.492433333
01/06/2022 13:25,Bryson Tiller,Exchange,3.24355
01/06/2022 13:27,Baby Keem,ORANGE SODA,2.1647
01/06/2022 13:30,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),2.764883333
01/06/2022 13:34,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,4.384983333
01/06/2022 13:38,Juice WRLD,Robbery,4.000833333
01/06/2022 13:42,NAV,Lonely,3.588216667
01/06/2022 13:45,Juice WRLD,All Girls Are The Same,2.76365
01/06/2022 13:47,Luh Kel,Pull Up,0.016933333
01/06/2022 13:47,Yung Gravy,Whip A Tesla,2.169516667
01/06/2022 13:47,GASHI,My Year,0.018683333
01/06/2022 13:47,Lil Uzi Vert,Leaders (feat. NAV),0.047133333
01/06/2022 13:50,Purrple Cat,Reflection,3.187616667
01/06/2022 13:56,Jess Benko,A Soulmate Who Wasn’t Meant to Be,5.275933333
01/06/2022 13:58,Else,Paris,2.363683333
01/06/2022 13:59,Kasper Lindmark,Intimate,1.052616667
01/06/2022 14:01,mell-ø,Stargazing,1.565366667
01/06/2022 14:04,Alicks,Next to You,3.097683333
01/06/2022 14:06,dontaskalex,Heaven,1.92
01/06/2022 14:08,Floreyyyy,Not Even Her (feat. Shiloh),2.91165
01/06/2022 14:11,yaeow,i don't wanna let u go,2.4
01/06/2022 14:13,Jhove,Above Clouds,1.60705
01/06/2022 14:16,Joji,SLOW DANCING IN THE DARK,3.487883333
01/06/2022 14:20,Peachy!,sorries,3.58095
01/06/2022 14:22,Jhove,After Hours,2.426633333
01/06/2022 14:23,LRN Slime,One Dance,1.205466667
01/06/2022 14:26,Powfu,death bed (coffee for your head),2.888883333
01/06/2022 14:28,cryy,until sunrise,1.72
01/06/2022 14:31,keshi,like i need u,2.7048
01/06/2022 14:31,Kaash Paige,24 Hrs,0
01/06/2022 14:31,H.E.R.,Every Kind Of Way,0
01/06/2022 14:31,Illuwn,Nowhere to Go,0.045716667
01/06/2022 14:34,6LACK,Outside,3.161183333
01/06/2022 14:36,Clairo,Flaming Hot Cheetos,2.064733333
01/06/2022 14:40,ZAYN,River Road,3.934
01/06/2022 14:41,Doruksen,Save My Soul,0.555883333
01/06/2022 14:44,piri,soft spot,3.658816667
01/06/2022 14:47,Kaash Paige,Soul Ties,0.736833333
01/06/2022 16:36,Russ,"Psycho, Pt. 2",0.011333333
01/06/2022 16:36,Russ,"Psycho, Pt. 2",0.3985
01/06/2022 16:36,Ryan Caraveo,Nutcase,0.0019
01/06/2022 16:36,Jeremy Zucker,talk is overrated,0.018183333
01/06/2022 16:39,Lil Tjay,20/20,0.842
01/06/2022 17:07,Bicep,Apricots,4.108433333
01/06/2022 17:07,Bicep,Atlas,0
01/06/2022 17:12,Eelke Kleijn,Transmission,4.57915
01/06/2022 17:12,Eelke Kleijn,Lost Souls - Nora En Pure Remix,0.1432
01/06/2022 17:15,Björn Peng,Das alte Lied,2.9957
01/06/2022 17:15,NAV,Champion (feat. Travis Scott),0.1859
01/06/2022 17:15,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",0.044666667
01/06/2022 17:18,Gunna,MET GALA,2.48555
01/06/2022 17:22,Mike WiLL Made-It,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",4.015433333
01/06/2022 17:28,Kendrick Lamar,Money Trees,5.8105
01/06/2022 17:37,Astrix,Universo,9.3464
01/06/2022 17:42,Björn Peng,Reset,4.590166667
01/06/2022 17:46,Björn Peng,Augen,4.7593
01/06/2022 17:51,T78,The Antidote,4.914116667
01/06/2022 17:53,Björn Peng,Return From Utopia,1.671366667
01/06/2022 17:56,Zero,Enter the Dragon,3.323
01/06/2022 18:01,Tsuki,I Want Your Love V.I.P.,4.204016667
01/06/2022 18:01,Nu Elementz,Ganja Man,0.509683333
01/06/2022 18:04,Netsky,Everybody Loves The Sunshine,3.348833333
01/06/2022 18:09,DJ Limited,Can't Go to Sleep,4.133333333
01/06/2022 18:13,Bicep,Apricots,4.108433333
01/06/2022 18:17,Björn Peng,Das alte Lied,3.8251
01/06/2022 18:20,Björn Peng,At Night,3.84085
01/06/2022 18:25,Björn Peng,Return From Utopia,4.674283333
01/06/2022 18:32,Charlotte de Witte,Kali,7.024683333
01/06/2022 18:38,Mall Grab,Liverpool Street In The Rain,5.540616667
01/06/2022 18:43,Supernova,Tuyo - Original Mix,5.2008
01/06/2022 18:45,Amazingblaze,Inner Fire,2.209616667
01/06/2022 18:50,Travis Scott,SICKO MODE,0.222483333
01/06/2022 18:50,Bicep,Glue,4.485816667
01/06/2022 18:55,KT-KLIZM,Albatar et les 40 Kaissons,5.03315
