endTime,artistName,trackName,msPlayed,Language
2021-06-21 07:17,Rae Sremmurd,CLOSE (feat. Travis Scott) - From SR3MM,193510,en
2021-06-21 07:19,Young Thug,The London (feat. J. Cole & Travis Scott),152711,en
2021-06-21 07:24,Rae Sremmurd,Guatemala - From Swaecation,256341,en
2021-06-21 07:26,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),144349,en
2021-06-21 07:33,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),390804,en
2021-06-21 07:33,NAV,Tap (feat. Meek Mill),13102,en
2021-06-21 07:36,Ziad,OBLAK,153913,sl
2021-06-21 07:39,Ruel,too many feelings,186935,en
2021-06-21 07:42,Tyga,Floss In The Bank,151275,en
2021-06-21 07:45,G-Eazy,Sober,203960,en
2021-06-21 07:46,Martin Garrix,In the Name of Love,79291,en
2021-06-21 15:50,eery,Her,283,en
2021-06-21 15:50,Alina Baraz,Make You Feel,933,en
2021-06-21 15:52,Kina,Baby You're Worth It,130925,en
2021-06-21 15:55,Kid Cudi,Day 'n' Nite,178670,en
2021-06-21 15:59,Petit Biscuit,Sunset Lover,237792,en
2021-06-21 16:02,Drips Zacheer,Bioluminescence,182475,en
2021-06-21 16:06,Glass Animals,Heat Waves,190835,en
2021-06-21 16:09,Aaron Smith,Dancin - Krono Remix,182891,sl
2021-06-21 16:09,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],3836,en
2021-06-21 17:41,Jhove,Above Clouds,24683,en
2021-06-21 17:41,WYS,Snowman,195136,en
2021-06-21 17:44,WYS,Snowman,195136,en
2021-06-21 17:45,Purrple Cat,Reflection,6843,en
2021-06-21 17:45,Jhove,After Hours,17730,en
2021-06-21 17:48,Floreyyyy,Not Even Her (feat. Shiloh),174699,en
2021-06-21 17:51,Illuwn,Nowhere to Go,5256,en
2021-06-21 17:51,Lilac,Honey & Lemon,105373,en
2021-06-21 17:53,Illuwn,Nowhere to Go,150999,en
2021-06-21 17:55,dontaskalex,Heaven,97895,en
2021-06-22 07:38,AG Club,NOHO (feat. ICECOLDBISHOP),684,en
2021-06-22 07:38,DJ Khaled,POPSTAR (feat. Drake),644,en
2021-06-22 07:38,Pop Smoke,Dior,2848,en
2021-06-22 07:38,Drake,Chicago Freestyle (feat. Giveon),5020,en
2021-06-22 07:38,Don Toliver,Had Enough (feat. Quavo & Offset),280,en
2021-06-22 07:38,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",87044,en
2021-06-22 07:38,Offset,Ric Flair Drip (with Metro Boomin),983,en
2021-06-22 07:42,NAV,Champion (feat. Travis Scott),195053,en
2021-06-22 07:45,Metro Boomin,10 Freaky Girls (with 21 Savage),208293,en
2021-06-22 07:46,BROCKHAMPTON,OLD NEWS (feat. Baird),62059,en
2021-06-22 07:46,YG,SWAG,23,en
2021-06-22 07:46,Frank Ocean,In My Room,695,en
2021-06-22 07:49,NAV,Turks (with Gunna & ft. Travis Scott),161319,en
2021-06-22 07:53,H.E.R.,Slide,238321,en
2021-06-22 07:56,JACKBOYS,GATTI,181144,it
2021-06-22 07:59,BROCKHAMPTON,LOVE ME FOR LIFE,215013,en
2021-06-22 08:02,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),761,en
2021-06-22 08:02,Future,Life Is Good (feat. Drake),137882,en
2021-06-22 08:02,Baby Keem,durag activity (with Travis Scott),900,en
2021-06-22 08:02,Drake,Portland,751,en
2021-06-22 08:05,Meek Mill,Going Bad (feat. Drake),180522,en
2021-06-22 08:07,JACKBOYS,OUT WEST (feat. Young Thug),102263,en
2021-06-22 08:10,BROCKHAMPTON,BOY BYE,856,en
2021-06-22 08:10,Kodak Black,ZEZE (feat. Travis Scott & Offset),215042,en
2021-06-22 08:10,J. Cole,MIDDLE CHILD,10339,en
2021-06-22 08:15,Rae Sremmurd,Guatemala - From Swaecation,256341,en
2021-06-22 08:16,Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),63610,en
2021-06-22 08:19,NAV,Tap (feat. Meek Mill),148278,en
2021-06-22 08:21,J. Cole,a m a r i,148421,en
2021-06-22 08:24,Young Thug,The London (feat. J. Cole & Travis Scott),150620,en
2021-06-22 15:57,DJ Khaled,GREECE (feat. Drake),19573,en
2021-06-22 18:27,DJ Khaled,GREECE (feat. Drake),51842,en
2021-06-22 18:31,DJ Khaled,GREECE (feat. Drake),213072,en
2021-06-22 18:34,Machine Gun Kelly,Bad Things (with Camila Cabello),5343,en
2021-06-22 18:34,Metro Boomin,10 Freaky Girls (with 21 Savage),180697,en
2021-06-22 18:36,Ellie Goulding,Hate Me (with Juice WRLD),135332,en
2021-06-22 18:39,Ruel,too many feelings,177960,en
2021-06-22 18:42,Lauv,Sad Forever,203520,en
2021-06-22 18:45,Bazzi,Changed,143022,en
2021-06-22 18:48,Bryan Adams,18 Til I Die,209027,af
2021-06-22 18:49,Rihanna,Love The Way You Lie (Part II) - Pt. 2,68931,en
2021-06-22 19:02,Tessa Violet,Wishful Drinking,47938,en
2021-06-22 19:05,Cavetown,Smoke Signals (feat. Tessa Violet),62632,en
2021-06-22 19:10,DJ Khaled,GREECE (feat. Drake),188347,en
2021-06-22 20:06,DJ Khaled,GREECE (feat. Drake),45430,en
2021-06-22 20:08,Shiloh Dynasty,Dance with Me,109314,en
2021-06-22 20:11,Floreyyyy,Not Even Her (feat. Shiloh),174699,en
2021-06-22 20:13,Joji,worldstar money (interlude),126312,en
2021-06-22 20:14,Vluestar,I’ll Keep You Safe,63047,en
2021-06-22 20:15,Teqkoi,Hurting You Hurt Me Too,94945,en
2021-06-22 20:17,Joji,worldstar money (interlude),49833,en
2021-06-22 20:19,Lilac,Last Train Home Together,118554,en
2021-06-22 20:22,xander.,Rain Come Again,188800,en
2021-06-22 20:23,sagun,I'll Keep You Safe,16665,en
2021-06-22 20:24,Lilac,Honey & Lemon,105373,en
2021-06-22 20:27,Joji,worldstar money (interlude),126312,en
2021-06-22 20:29,WYS,Snowman,99786,en
2021-06-22 20:32,mell-ø,Stay the Same,124285,en
2021-06-22 20:33,C4C,Drifter,76384,en
2021-06-22 20:37,BETWEEN FRIENDS,affection,235225,en
2021-06-22 20:38,6LACK,Thugger’s Interlude,71997,en
2021-06-22 20:42,One Direction,Night Changes,209360,en
2021-06-22 20:44,Finding Hope,03:00,123030,und
2021-06-22 20:45,The Weeknd,Try Me,3080,en
2021-06-22 20:45,The Weeknd,Wicked Games,48070,en
2021-06-22 20:52,The Weeknd,XO / The Host,366830,en
2021-06-22 20:55,The Weeknd,Twenty Eight,177810,en
2021-06-22 20:56,The Weeknd,Often - Kygo Remix,104390,en
2021-06-22 20:56,Future,Low Life (feat. The Weeknd),2810,en
2021-06-22 20:59,The Weeknd,Missed You - Bonus Track,140780,en
2021-06-22 21:03,The Weeknd,Reminder,24850,en
2021-06-22 21:03,The Weeknd,Faith,250580,en
2021-06-22 21:05,Shiloh Dynasty,Dance with Me,87404,en
2021-06-22 21:07,XXXTENTACION,Everybody Dies In Their Nightmares,920,en
2021-06-22 21:07,Garrett Nash,feelings fade,99141,en
2021-06-22 21:07,Floreyyyy,Not Even Her (feat. Shiloh),610,en
2021-06-22 21:07,Vluestar,I’ll Keep You Safe,0,en
2021-06-22 21:07,Kina,Baby You're Worth It,560,en
2021-06-22 21:09,awfultune,I Met Sarah in the Bathroom,800,en
2021-06-22 21:09,awfultune,I Met Sarah in the Bathroom,2770,en
2021-06-22 21:09,Lil Peep,Star Shopping,100440,en
2021-06-22 21:09,80purppp,Hex,0,en
2021-06-22 21:09,Kina,Get You The Moon (feat. Snøw),150,en
2021-06-22 21:09,Kina,Get You The Moon (feat. Snøw),600,en
2021-06-22 21:09,XXXTENTACION,the remedy for a broken heart (why am I so in love),0,en
2021-06-22 21:11,Timmies,Tell Me Why I'm Waiting,123891,en
2021-06-22 21:12,Joey Trap,Alexis,35908,el
2021-06-22 21:16,PARTYNEXTDOOR,Come and See Me (feat. Drake),235477,en
2021-06-22 21:21,One Direction,18,248360,und
2021-06-22 21:26,6LACK,Stan,303750,en
2021-06-22 21:45,Kina,I've Changed for You,6922,en
2021-06-23 07:17,The Weeknd,Heartless,198266,en
2021-06-23 07:22,The Weeknd,I Was Never There,241066,en
2021-06-23 07:25,Gesaffelstein,Lost in the Fire (feat. The Weeknd),202093,en
2021-06-23 07:30,Future,Low Life (feat. The Weeknd),297937,en
2021-06-23 08:39,NAV,Some Way,97900,en
2021-06-23 08:47,The Weeknd,Wicked Games,45890,en
2021-06-23 09:18,DJ Khaled,GREECE (feat. Drake),91910,en
2021-06-23 09:20,Metro Boomin,10 Freaky Girls (with 21 Savage),110890,en
2021-06-23 09:28,J.I the Prince of N.Y,Everything,66970,en
2021-06-23 09:30,Aminé,Caroline,30650,en
2021-06-23 10:01,H.E.R.,Slide,166440,en
2021-06-23 10:02,Jhylo,Dance with Me,10160,en
2021-06-23 10:02,Shiloh Dynasty,Dance with Me,10840,en
2021-06-23 10:02,Joji,worldstar money (interlude),57000,en
2021-06-23 10:05,Powfu,death bed (coffee for your head),173333,en
2021-06-23 10:09,Jeremy Zucker,talk is overrated,189800,en
2021-06-23 10:12,The Kid LAROI,WITHOUT YOU,161384,en
2021-06-23 10:13,Kina,Wish I Was Better,79385,en
2021-06-23 10:22,DJ Khaled,GREECE (feat. Drake),208022,en
2021-06-23 10:26,Gunna,Car Sick (feat. NAV & Metro Boomin),219816,en
2021-06-23 10:28,Icona Pop,I Love It (feat. Charli XCX),157152,en
2021-06-23 10:29,Jeremih,Remember Me,46331,en
2021-06-23 10:33,DJ Khaled,GREECE (feat. Drake),218901,en
2021-06-23 10:35,Mc Washington ZL,Submundo,1028,pt
2021-06-23 10:35,Digga D,No Diet,700,en
2021-06-23 10:35,LANY,13,99209,und
2021-06-23 10:40,Kaien Cruz,X N O,347804,el
2021-06-23 10:42,Lindsey Stirling,7 Years (Acoustic) - Recorded at Spotify Studios Nyc,2264,en
2021-06-23 10:42,Lauv,Tattoos Together,784,en
2021-06-23 10:42,Smash Mouth,All Star,703,en
2021-06-23 10:42,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",113814,en
2021-06-23 10:42,Jaden,On My Own,17,en
2021-06-23 10:45,Smash Mouth,All Star,164549,en
2021-06-23 10:45,Jaden,On My Own,13419,en
2021-06-23 10:49,Metro Boomin,10 Freaky Girls (with 21 Savage),208293,en
2021-06-23 10:52,G-Eazy,"Me, Myself & I",192970,en
2021-06-23 10:54,ZAYN,Vibez,102806,rw
2021-06-23 10:59,DYAN,Looking for Knives,65240,en
2021-06-23 11:03,keshi,2 soon,206511,en
2021-06-23 11:07,6LACK,Pretty Little Fears (feat. J. Cole),240341,en
2021-06-23 11:10,Internet Money,Thrusting (feat. Swae Lee & Future),211967,en
2021-06-23 11:13,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,en
2021-06-23 11:17,Aaron Smith,Dancin - Krono Remix,256000,sl
2021-06-23 11:21,Summer Walker,My Affection (with PARTYNEXTDOOR),213933,en
2021-06-23 11:24,Jhené Aiko,P*$$Y Fairy (OTW),181860,en
2021-06-23 11:28,Petit Biscuit,Sunset Lover,237792,en
2021-06-23 11:32,PnB Rock,Selfish,245604,en
2021-06-23 11:35,Bryson Tiller,Don't,198293,en
2021-06-23 11:39,Jeremy Zucker,thinking 2 much,229453,en
2021-06-23 11:43,Young Thug,The London (feat. J. Cole & Travis Scott),200186,en
2021-06-23 11:44,PARTYNEXTDOOR,SHOWING YOU,38209,en
2021-06-23 17:45,PARTYNEXTDOOR,SHOWING YOU,286892,en
2021-06-23 17:45,Eluzai,call my friends...,45951,en
2021-06-23 18:01,Kina,Wish I Was Better,61206,en
2021-06-23 18:02,Powfu,death bed (coffee for your head),30364,en
2021-06-23 18:02,Kina,Baby You're Worth It,480,en
2021-06-23 18:02,The Kid LAROI,WITHOUT YOU,6890,en
2021-06-23 18:02,The Kid LAROI,WITHOUT YOU,1260,en
2021-06-23 18:04,Kina,Baby You're Worth It,130925,en
2021-06-23 18:08,Jeremy Zucker,comethru,181613,en
2021-06-23 18:09,sagun,I'll Keep You Safe,86012,en
2021-06-23 18:27,Powfu,im used to it,52950,en
2021-06-23 18:27,NF,Chasing_(Demo),950,en
2021-06-23 18:51,Jeremy Zucker,talk is overrated,2080,en
2021-06-23 18:51,gianni & kyle,do u even miss me at all?,0,en
2021-06-23 18:51,Finding Hope,03:00,36640,und
2021-06-23 18:51,Alec Benjamin,Let Me Down Slowly,1040,en
2021-06-23 18:51,Kina,Get You The Moon (feat. Snøw),930,en
2021-06-23 18:51,Kina,Get You The Moon (feat. Snøw),1070,en
2021-06-23 18:51,Yxngxr1,Rather Do,490,en
2021-06-23 18:54,Timmies,Tell Me Why I'm Waiting,890,en
2021-06-23 18:54,Arizona Zervas,NIGHTRIDER,1230,lb
2021-06-23 18:54,khai dreams,Come True,0,en
2021-06-23 18:54,Trevor Daniel,Falling (Summer Walker Remix),0,en
2021-06-23 18:54,Alec Benjamin,If We Have Each Other,181522,en
2021-06-23 18:54,EDEN,XO,1000,uz
2021-06-23 18:54,Mishaal,Friends (feat. Powfu),12467,en
2021-06-23 18:54,tobi lou,Darlin',0,en
2021-06-23 18:56,khai dreams,Come True,103570,en
2021-06-23 18:58,One Direction,One Way or Another (Teenage Kicks),2750,en
2021-06-23 18:58,Dean Lewis,Be Alright,113770,en
2021-06-23 19:03,NF,Oh Lord,198253,en
2021-06-23 19:27,Justin Timberlake,Mirrors,239192,en
2021-06-24 04:32,ASTN,Butterflies,12948,en
2021-06-24 04:32,ASTN,eighty five 911,15195,en
2021-06-24 04:32,ASTN,Love No More,11402,en
2021-06-24 04:49,DJ Khaled,GREECE (feat. Drake),218901,en
2021-06-24 04:49,ASTN,Flowers,15346,en
2021-06-24 04:55,DYAN,Looking for Knives,373866,en
2021-06-24 05:00,John Mayer,I Guess I Just Feel Like,286426,en
2021-06-24 05:01,Young Thug,Relationship (feat. Future),45826,en
2021-06-24 06:31,Young Thug,Relationship (feat. Future),214861,en
2021-06-24 06:33,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),143708,en
2021-06-24 06:36,Imagine Dragons,Thunder,187146,en
2021-06-24 06:40,NF,Only,225440,en
2021-06-24 06:41,Justin Bieber,Habitual,22090,en
2021-06-24 06:43,Justin Bieber,Habitual,24447,en
2021-06-24 07:31,Jez Dior,Old No. 7 - Feat. G-Eazy,105,en
2021-06-24 07:31,Kina,I've Changed for You,250,en
2021-06-24 07:31,DYAN,Looking for Knives,480,en
2021-06-24 07:32,Post Malone,Deja Vu,326,ro
2021-06-24 07:32,Russ,Do It Myself,0,en
2021-06-24 07:32,Wiz Khalifa,Homework (feat. THEMXXNLIGHT),6276,en
2021-06-24 07:32,Teqkoi,Please Come Back,0,en
2021-06-24 07:34,Joji,worldstar money (interlude),126312,en
2021-06-24 07:37,sagun,I'll Keep You Safe,185875,en
2021-06-24 07:39,Jhove,After Hours,145598,en
2021-06-24 07:39,Shiloh Dynasty,Dance with Me,0,en
2021-06-24 07:39,Jhove,closed eyes,2483,en
2021-06-24 07:41,Shiloh Dynasty,Dance with Me,87404,en
2021-06-24 07:43,Jhove,closed eyes,138162,en
2021-06-24 07:44,Kasper Lindmark,Intimate,63157,en
2021-06-24 07:46,mell-ø,Stargazing,120000,en
2021-06-24 07:48,dontaskalex,Heaven,99746,en
2021-06-24 10:10,Tyga,SWISH,11910,en
2021-06-24 10:10,Justin Timberlake,Mirrors,1700,en
2021-06-24 10:12,Teqkoi,I'm Not Enough and I'm Sorry,120000,en
2021-06-24 10:15,Powfu,death bed (coffee for your head),123760,en
2021-06-24 10:16,Jaymes Young,Moondust,104920,et
2021-06-24 15:15,ASTN,eighty five 911,67790,en
2021-06-24 19:29,The Weeknd,Shameless,169170,en
2021-06-24 19:32,The Weeknd,Often - Kygo Remix,139820,en
2021-06-24 19:36,The Weeknd,Twenty Eight,258453,en
2021-06-24 19:39,The Weeknd,High For This,134965,en
2021-06-24 19:39,The Weeknd,High For This,2200,en
2021-06-24 19:45,The Weeknd,Wicked Games,323746,en
2021-06-24 19:52,The Weeknd,The Party & The After Party,459386,en
2021-06-24 19:59,The Weeknd,I Was Never There,358911,en
2021-06-24 20:05,The Weeknd,Loft Music,363640,en
2021-06-24 20:13,The Weeknd,After Hours,361026,en
2021-06-24 20:16,The Weeknd,Can't Feel My Face,213520,en
2021-06-24 20:20,The Weeknd,Often - Kygo Remix,210954,en
2021-06-25 15:35,ASTN,Butterflies,3855,en
2021-06-25 15:35,ASTN,Butterflies,107667,en
2021-06-25 15:38,ASTN,eighty five 911,161563,en
2021-06-25 15:41,AP Dhillon,Brown Munde,193265,en
2021-06-25 15:45,Nick Jonas,Close,246,en
2021-06-25 15:45,Coldplay,Viva La Vida,63,es
2021-06-25 15:45,Post Malone,Go Flex,131569,en
2021-06-25 15:45,ZAYN,Back To Life,0,en
2021-06-25 15:45,Chelsea Cutler,Your Shirt,0,en
2021-06-25 15:45,MC Fioti,Bum Bum Tam Tam,2730,bg
2021-06-25 15:45,Ty Dolla $ign,Long Time (feat. Quavo),0,en
2021-06-25 15:45,The Marías,Cariño,23,es
2021-06-25 15:46,Kid Cudi,Another Day,94582,en
2021-06-25 15:49,The Hunna,She's Casual,147370,en
2021-06-25 15:49,NAV,Myself,332,en
2021-06-25 15:49,Daniela Andrade,La Vie En Rose,0,fr
2021-06-25 15:49,Billie Eilish,ocean eyes,590,en
2021-06-25 15:52,Billie Eilish,ocean eyes,200379,en
2021-06-25 15:56,NAV,Myself,226040,en
2021-06-25 15:58,Kendrick Lamar,Big Shot (with Travis Scott),113428,en
2021-06-25 16:00,Russ,Some Time,108778,en
2021-06-25 16:01,Olivia Rodrigo,good 4 u,79502,en
2021-06-25 16:06,Olivia Rodrigo,drivers license,206160,en
2021-06-25 16:20,Doja Cat,You Right,62451,en
2021-06-25 18:20,sadeyes,i deserve better,81936,en
2021-06-25 18:20,Kasper Lindmark,Intimate,627,en
2021-06-25 18:20,Finding Hope,03:00,615,und
2021-06-25 18:20,One Direction,Fireproof,2548,en
2021-06-25 18:20,One Direction,Fireproof,271,en
2021-06-25 18:21,Kasper Lindmark,Intimate,23580,en
2021-06-25 18:21,Teqkoi,I'm Not Enough and I'm Sorry,12607,en
2021-06-25 18:21,Lilac,Honey & Lemon,19913,en
2021-06-25 18:21,Petit Biscuit,Sunset Lover,3647,en
2021-06-25 18:25,One Direction,Fireproof,174080,en
2021-06-25 18:29,Finding Hope,03:00,201951,und
2021-06-25 18:31,One Direction,Night Changes,23,en
2021-06-25 18:31,Anuv Jain,Ocean,591,en
2021-06-25 18:31,Kina,Nobody Cares,175229,en
2021-06-25 18:32,Lauv,i'm so tired...,7898,en
2021-06-25 18:32,Teqkoi,Please Come Back,62,en
2021-06-25 18:32,Teqkoi,Please Come Back,13502,en
2021-06-25 18:32,Kina,Wish I Was Better,47,en
2021-06-25 18:32,sagun,I'll Keep You Safe,12947,en
2021-06-25 18:36,Lauv,Superhero,23573,en
2021-06-25 18:36,Lauv,i'm so tired... - Stripped - Live in LA,187675,en
2021-06-25 18:41,Sushma Shrestha,"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",179480,hi
2021-06-25 18:41,Russ,Satisfy,1752,en
2021-06-25 18:41,Russ,Satisfy,12270,en
2021-06-25 18:43,Russ,Moonlight in Atlanta,4462,en
2021-06-25 18:43,Russ,Satisfy,115956,en
2021-06-25 18:46,Russ,"Psycho, Pt. 2",161985,en
2021-06-25 18:49,Russ,Ride Slow,185400,en
2021-06-25 18:53,Russ,Losin Control,237506,en
2021-06-25 18:57,Russ,September 16,249866,en
2021-06-25 19:01,Russ,Missin You Crazy,226693,en
2021-06-25 19:04,Russ,From a Distance,175320,en
2021-06-25 19:07,Russ,3:15 (Breathe),184000,en
2021-06-25 19:10,Russ,Satisfy,212812,en
2021-06-25 19:14,Russ,Ride Slow,185400,en
2021-06-25 19:18,Russ,Fallin' Too,12578,en
2021-06-26 02:59,Russ,Fallin' Too,288057,en
2021-06-26 03:01,Russ,Someone to Drink With,103600,en
2021-06-26 03:04,Russ,September 16,198731,en
2021-06-26 08:17,Russ,September 16,4386,en
2021-06-26 08:17,Russ,Ain't Nobody Takin My Baby,3196,en
2021-06-26 08:21,Russ,Missin You Crazy,226693,en
2021-06-26 08:22,Russ,Keep It Pushin (feat. Mahalia),49657,en
2021-06-26 13:10,Russ,Moonlight in Atlanta,0,en
2021-06-26 13:10,Russ,Alone,0,en
2021-06-26 13:11,Russ,The Otherside,0,en
2021-06-27 04:20,Inpetto,Over You,52197,en
2021-06-27 04:24,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),211920,en
2021-06-27 04:27,Russ,NIGHTTIME (Interlude),189866,en
2021-06-27 04:29,Roddy Ricch,late at night,116703,en
2021-06-27 05:12,rei brown,Street Fighter,180000,en
2021-06-27 05:17,Zach Farache,Charlie Brown,194378,en
2021-06-27 05:19,sagun,I'm Drunk And Confused,156000,en
2021-06-27 05:24,Mild Orange,Losing Time,280957,en
2021-06-27 05:27,SwuM,Rick N Morty,111780,en
2021-06-27 05:33,Oliver Koletzki,Hypnotized,340560,en
2021-06-27 05:35,Joji,worldstar money (interlude),126312,en
2021-06-27 05:37,Jetson,Archy,113454,cs
2021-06-27 05:39,halberd,carry on,112552,en
2021-06-27 05:41,Clairo,Flaming Hot Cheetos,123884,en
2021-06-27 05:44,Idealism,Wanna Know,132872,en
2021-06-27 05:45,Made in M,Old Roots New Trees,92250,en
2021-06-27 05:48,HYE SUNG,Bite Your Soul,190212,en
2021-06-27 06:13,BØJET,I'm So Alone,7291,en
2021-06-27 06:14,Roddy Ricch,late at night,103881,en
2021-06-27 06:16,Inpetto,Over You,0,en
2021-06-27 06:16,halberd,carry on,76836,en
2021-06-27 06:18,AP Dhillon,Insane,162522,en
2021-06-27 06:22,AP Dhillon,Brown Munde,230450,en
2021-06-27 06:31,Doja Cat,Wine Pon You (feat. Konshens),112263,en
2021-06-27 06:37,Doja Cat,Wine Pon You (feat. Konshens),107086,en
2021-06-27 06:38,Doja Cat,Juicy,36909,en
2021-06-27 06:44,Jaden,PCH,351202,en
2021-06-27 06:47,Meek Mill,Going Bad (feat. Drake),180522,en
2021-06-27 06:50,Machine Gun Kelly,bloody valentine,205158,en
2021-06-27 06:52,Porsche Love,Wish You Well,95059,en
2021-06-27 07:04,LANY,Hurts,1368,en
2021-06-27 07:04,MAX,Lights Down Low,1061,en
2021-06-27 07:04,Powfu,throw it all away (feat. Jomie),113975,en
2021-06-27 07:06,SALES,Chinese New Year,111740,en
2021-06-27 07:10,Stefan Eli,Pink Smoke,195893,en
2021-06-27 07:14,Drake,Lemon Pepper Freestyle (feat. Rick Ross),37669,en
2021-06-27 07:33,Drake,Lemon Pepper Freestyle (feat. Rick Ross),2672,en
2021-06-27 07:39,Liza Anne,"1,000 Years",18809,en
2021-06-27 07:39,Drake,Lemon Pepper Freestyle (feat. Rick Ross),332404,en
2021-06-27 07:40,Ella Vos,You Don't Know About Me (R3hab Remix),949,en
2021-06-27 07:40,Russ,Me You,53999,en
2021-06-27 07:41,Noah Kahan,Hold It Down,57801,en
2021-06-27 07:44,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),211920,en
2021-06-27 07:48,Russ,NIGHTTIME (Interlude),4382,en
2021-06-27 07:48,Serhat Durmus,Yolu Yok (feat. Zerrin),195991,tr
2021-06-27 07:48,AP Dhillon,Insane,253,en
2021-06-27 07:49,Inpetto,Over You,54534,en
2021-06-27 07:52,Roddy Ricch,late at night,174682,en
2021-06-27 07:54,Russ,Satisfy,157270,en
2021-06-27 07:58,Lauv,i'm so tired... - Stripped - Live in LA,187675,en
2021-06-27 08:01,ASTN,Love No More,188879,en
2021-06-27 08:03,ASTN,eighty five 911,158675,en
2021-06-27 08:06,ASTN,Butterflies,175225,en
2021-06-27 08:18,DJ Khaled,GREECE (feat. Drake),145314,en
2021-06-27 08:20,Elijah Who,my new love,65790,en
2021-06-27 08:23,sophie meiers,Bruises and Satin - Demo,183312,en
2021-06-27 08:25,sagun,worst day,125142,en
2021-06-27 08:27,eery,hardly,98284,en
2021-06-27 08:28,Nohidea,you don't have to cry,51850,en
2021-06-27 08:30,sagun,I'm Drunk And Confused,156000,en
2021-06-27 08:35,sophie meiers,Don't Be Scared,184000,en
2021-06-27 08:36,eery,woodwork,45425,en
2021-06-27 08:39,CuBox,Losing Interest (feat. Lane 37),169950,en
2021-06-27 08:42,khai dreams,Medicine,97829,en
2021-06-27 13:19,Inpetto,Over You,11800,en
2021-06-27 16:02,Russ,NIGHTTIME (Interlude),3224,en
2021-06-27 16:02,Serhat Durmus,Yolu Yok (feat. Zerrin),1055,tr
2021-06-27 16:02,AP Dhillon,Insane,15970,en
2021-06-27 16:02,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),211920,en
2021-06-27 16:03,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),14360,en
2021-06-27 22:15,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),64490,en
2021-06-28 00:57,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),211920,en
2021-06-28 01:01,Serhat Durmus,Yolu Yok (feat. Zerrin),195991,tr
2021-06-28 01:05,Russ,NIGHTTIME (Interlude),189866,en
2021-06-28 01:09,AP Dhillon,Insane,206060,en
2021-06-28 01:11,Inpetto,Over You,157073,en
2021-06-28 01:14,Roddy Ricch,late at night,174682,en
2021-06-28 01:18,Russ,Satisfy,212812,en
2021-06-28 01:21,Lauv,i'm so tired... - Stripped - Live in LA,187675,en
2021-06-28 01:24,ASTN,Love No More,221556,en
2021-06-28 01:27,ASTN,eighty five 911,161563,en
2021-06-28 01:30,ASTN,Butterflies,175225,en
2021-06-28 01:34,DJ Khaled,GREECE (feat. Drake),218901,en
2021-06-28 01:38,J. Cole,Crooked Smile (feat. TLC),278573,en
2021-06-28 01:39,J. Cole,Love Yourz,35209,en
2021-06-28 08:19,J. Cole,Love Yourz,6250,en
2021-06-28 08:21,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),125067,en
